,descricao,Fraude
739,"



Olá <NOME>, tudo bem?
<SAUDAÇÃO> ... eu sei que é bem ruim começar uma ""conversa"" desta maneira, leia com atenção pois aqui contém a explicação de todos fatos, e também as instruções a serem seguidas. Pois não trata-se de um acordo ou negociação, apenas cumpra sua parte e tenha a ABSOLUTA CERTEZA que farei a minha, pois tudo isto é apenas em troca de uma pequena quantia em <MOEDA LOCAL>.
Em meados do mês de <MÊS> (<ID> meses atrás) eu invadi todos os seus dispositivos vinculados a sua conta de e-mail, e logo comecei a monitorar todas as suas atividades na Internet.
Bem, vou simplificar de modo que fique claro para você, a sequência dos acontecimentos:
Comprei algumas credenciais (logins e senhas) de contas de e-mails, por meio de hackers (hoje em dia, é bastante simples e barato na Deep Web).
Então, em algumas semanas monitorando seu dados (<E-MAIL>) consegui instalar com sucesso meu vírus ""zero day"" (BrasDex Malware), totalmente indetectável nos Sistemas Operacionais de todos os dispositivos que ultiliza para acessar sua conta de e-mail, primeiramente em seu Smartphone (Android).
E sim... Não foi nada difícil (uma vez que meu software varre automaticamente todos os links e arquivos anexados dos seus e-mails na Caixa de Entrada/Caixa de Saída, fazendo o download de todos os arquivos [salvando-os em meus servidores] e logo em seguida substituindo os arquivos originais [anexos] por uma cópia do mesmo, porém infectada com meu vírus) um método simples, aplicado de maneira eficaz.
Este software concedeu-me acesso a todos os controladores dos seus dispositivos (por exemplo, o seu microfone, câmera de vídeo frontal/traseira e teclado). Então baixei todo o material de dados, fotos, vídeos, documentos e histórico de navegação, localização, etc, direto para os os meus servidores. E mantive meu acesso a todos as suas plataformas de mensagens, redes sociais, e-mails, histórico de conversas e lista de contatos.
O vírus atualiza-se continuamente as assinaturas (por si mesmo), infectando as DLL's do sistema e assim mantém-se indetectável a maioria dos antívirus (como Malwarebytes, Avast, AVG, Norton, Bitdefender, Bitdefender, e todas estas porcarias).

Bom, creio que está altura já entendeu basicamente do que se trata: Seu dinheiro em troca do meu silêncio...
Em meio à todas as informações que obtive hackeando você, observei que pelos sites adultos que você acessa, e imediatamente percebi, que poderia capturar imagens de você sem roupas ou masturbando-se, e após algum tempo consegui o material obsceno hahaha... constrangedor de assistir PQP!
Se tem dúvidas ainda, em alguns clicks posso fazer upload em qualquer site e enviar para os seus contatos, amigos e familiares.
Também não tenho qualquer problema em disponibilizá-los para o público. Acho que não quer que isso aconteça, levando em conta a especificidade dos vídeos que gosta de ver (sabe perfeitamente o que quero dizer).
As coisas ficaram desta forma: Você me paga <VALOR> (<VALOR>, em equivalente a bitcoin, de acordo com a taxa de câmbio no momento da transferência de fundos) e assim que a transferência for concluída, apagarei de imediatamente todo o material vinculado a você.
Depois disso, acabou. Esqueceremos um do outro, prometo desativar e remover todo o software nocivo dos seus aparelhos. Confie em mim, hoje isto é apenas o meu trabalho, eu cumpro a minha palavra.
É um negócio justo e o preço é bastante baixo, tendo em conta todo o tempo e trabalho que tive para capturar seus dados. No caso de não saber como comprar e transferir bitcoins, procure no Google algo como ""Comprar Bitcoins"", irá aparecer corretoras como <CORRETORA BITCOIN> (de preferência, maior facilidade/agilidade nas transações), <CORRETORAS BITCOIN>, entre outras (caso ocorra limite de transações em seu cadastro, envie o resto do montante imediatamente no dia seguinte, para o mesmo endereço).
Este é o endereço da minha carteira bitcoin: <ID>
Agora, a partir do momento que você abriu este e-mail, tens um prazo de até <ID> horas (precisamente <ID> dias) para a conclusão do pagamento.

Coisas que não deve fazer:
* Não responda este e-mail (criei este e-mail dentro da sua Caixa de Entrada e gerei o endereço de retorno).
* Não acione a polícia, corretora, e nem conte para seus amigos, até tudo estar resolvido. Se eu descobrir que o fez (como pode ver, não é assim tão difícil, tendo em conta que controlo todos os seus sistemas) – o seu vídeo será imediamente enviado para as redes sociais, e para todos os seus contatos do whatsapp... e para fechar com chave de ouro, irá ser feito o upload para o xvideos e quem sabe você poderá virar uma estrela do TikTok, cadastros criados com seus dados originais, Nome, CPF, RG, Telefone, Email... espetacular não?!
* Não tente encontrar-me, é absolutamente inútil, todas as transações em criptomoedas são anônimas.
* Não tente reinstalar/formatar o Sistema Operacional dos seus dispositivos ou simplesmente ""destruí-los"". Inútil, uma vez que todos os vídeos já foram guardados em servidores remotos, em total segurança =P

Coisas que não precisa preocupar-se:
* Que não poderei identificar a sua transação. - Não se preocupe, vou detecta-la de imediato, assim que completar a transferência uma vez que eu acompanho continuamente todas as suas atividades (o Vírus tem uma função de controlo remoto, algo parecido com o TeamViewer).
Secundáriamente um bot (robô) sincronizado a Blockchain, me avisará que o pagamento foi concluído. por fim deixarei você em paz.

- Acredite em mim, não tenho qualquer razão para criar problemas na sua vida, se eu realmente quisesse isso, já o teria feito, não é nada pessoal... Você não foi minha única vítima.
Resume-se a dinheiro, pois perdi meu emprego a pouco tempo, mas tudo será feito de forma justa... único conselho, mude suas senhas perdiocamente, caso contrário essa será a primeira de muitas.

Atenciosamente.",1
740,"


<SAUDAÇÃO>,

Segue lista de pagamento de bônus de natal para todos funcionários.

<LINK>

Não deixe de perguntar caso tenha alguma duvida.

Att. <REMETENTE>",1
741,"


Quanto mais pontos melhor

Oi, <E-MAIL>

Você tem pontos acumulados disponiveis para resgate que estão bem próximos de expirar, você cliente Banco Bradesco tem pontos em dobro. Acesse sua conta Sua conta para Resgatar seus PONTOS LIVELO BRADESCO.

<ID>	Troque seus pontos por milhas aéreas, Descontos de até <ID> na fatura do cartão ou milhares de prêmios em nosso Catálogo.
Pontos expiram em: <DATA>
 
 	Cliente Banco Braesco tem pontos em dobro.

RESGATAR AGORA

É muito fácil ter seus pontos creditados na sua conta todo mês!
Ao fazer uma compra com cartão BRADESCO ou utilizar seu token em nossos canais digitais, você ganha pontos Livelo

*Após efetuar o resgate,aguarde o prazo de até <ID> horas, Acompanhe seu extrato.

Até logo
<REMETENTE>",1
742,"


Currículo

Tenho disponibilidade de todos horários.

Feliz ano novo sucesso felicidades

<ID>

Atte",1
743,"


 .Notificação extrajudicial

  * Processo <ID> - Cumprimento de sentença

 INTIMACÃO PARA COMPARECIMENTO EM AUDIÊNCIA , relativo ao Processo no qual Vossa Senhoria esta sendo citada como das partes envolvidas. <ID> Chamada!

❮ Baixar Intimação Processo




<DIA>, <DATA> - <ID>",1
744,"



logo 	

Prezado Cliente: <E-MAIL>

E fácil ter pontos créditados na sua conta todo mês!

Você tem Pontos LIVELO que estão acumulados disponiveis para resgate que estão bem próximos de expirar, você cliente BRADESCO CARTÕES E LIVELO tem pontos em dobro.
acesse e resgate agora mesmo antes que eles expirem e você perca eles de vez.
	 

 	 	 
 	
Protocolo
	 	
Pontos para resgatar
	 	
Pontos Disponiveis Até
 
           	 	 
 	
<PROTOCOLO>
	 	
<PONTOS> Pontos
	 	
<DATA>
 
 
 	
  	
Resgatar agora
	  
	 
 
 
 	

Resgate agora mesmo antes que eles expirem! Aproveite, Troque seus pontos por milhas aéreas, Descontos de até <ID>  no cartão ou milhares de prêmios em nosso Catálogo..",1
745,"


Quanto mais pontos melhor

Prezado Cliente.

Voce tem pontos acumulados disponiveis para resgate que estao bem proximos de expirar, voce cliente Banco Bradesco tem pontos em dobro. Acesse sua conta Sua conta para Resgatar seus PONTOS LIVELO BRADESCO.


	Pontos acumulados 	A RESGATAR

<PONTOS> 	Troque seus pontos por milhas aereas, Descontos de ate <DESCONTO> na fatura do cartao ou milhares de premios em nosso Catalogo.


Pontos expiram em: <DATA>

	Cliente Banco Bradesco tem pontos em dobro.

RESGATAR AGORA

E muito facil ter seus pontos creditados na sua conta todo mes!
Ao fazer uma compra com cartao BRADESCO ou utilizar seu token em nossos canais digitais, voce ganha pontos Livelo
*Apos efetuar o resgate,aguarde o prazo de ate <ID> horas, Acompanhe seu extrato.


Ate logo
<REMETENTE>.",1
746,"


Currículo

tenho disponibilidade de todos horários, para natal e ano novo também.

<ID>

atte",1
747,"


Segue Nota de Devolução.

verifica se esta NF esta ok?.

<ID>

devolução autorizada

Atte",1
748,"


Caro Cliente <E-MAIL>,

Lamentamos anunciar que a entrega do seu pacote está pendente, e isso se deve a alguns custos adicionais.

Por favor, complete o seguinte valor: <VALOR>

Caso contrário, procederemos a um envio de devolução.

Sua data de entrega estimada é <DIA> de <MÊS> de <ANO>

Custos adicionais: <ID>.

Para mais serviços, encontre o rastreamento de sua <ID> clicando aqui

Obrigado pela sua compreensão Correios (Empresa Brasileira de Correios e Telégrafos) ao seu serviço.

<ID>

Envie sua manifestação detalhada por correspondência para o endereço abaixo. No caso de intervenção sobre reclamação ou recorrência não solucionada nos canais regulares, é necessário informar o número do protocolo de atendimento, para que a Ouvidoria tenha condições de intervir.

Empresa Brasileira de Correios e Telégrafos
Ouvidoria
Setor Bancário <ID>, Quadra <ID>, Bloco <ID>, <ID> andar, ala <ID>.
CEP <ID> – <ID>/<ID>
Atendimento prestado em dias úteis das <HORA> às <HORA> e das <HORA> às <HORA> no seguinte endereço:

Empresa Brasileira de Correios e Telégrafos
Ouvidoria
Setor Bancário <ID>, Quadra <ID>, Bloco <ID>, <ID> andar, ala <ID>
CEP <ID> – <ID>/<ID>",1
749,"


Olá, o Feirão da Serasa PRORROGOU!

O Feirão SERASA Limpa nome online negocia dívidas e concede descontos de até <DESCONTO>.

Serasa realiza o maior e mais importante feirão limpa nome de sua história

Consulte Nossos Serviços - Atendimento Online

Identifique-se com CPF ou CNPJ

Consultar no WhatsApp

 
Serviço de Proteção ao Crédito SERASA

Depois que checar seu CPF, você saberá exatamente o que deve e poderá negociar e pagar sua dívida.

 

Esta mensagem foi produzida e distribuída pela <EMPRESA>. <ENDEREÇO>- <CIDADE>-<ESTADO> - CEP <CEP> - CNPJ <CNPJ>

caso você não tenha interesse, por favor, desconsidere este e-mail.

Esta é uma mensagem automática. favor não respondê-la",1
750,"


	Central de Atendimento 		 
 
 	Atenção: Sua hospedagem de site está vencida e vai parar de funcionar após 24 horas!
 
 	

Olá tudo bem ?

Gostariamos de informar que a sua hospedagem de site anual da sua empresa expirou, segue abaixo os dados da fatura.

O boleto está anexado ao e-mail, já é possível pagá-lo para manter os seus serviços ativos.

Evite o bloqueio do seu site e diminuição do seu score.
	 
 	

_______________________________

Fatura: <ID>
Cliente: <E-MAIL>
Serviço: Hospedagem de site ilimitado anual (renovação <ID> meses)
Valor: <VALOR>
Período: <DATA> a <DATA>
________________________________
	 
 
 	


Ah, só pra te lembrar: o banco demora até <ID> dias úteis para nos informar que o pagamento foi realizado. Pedimos a sua compreensão. :)
	 
 
 	

Pagamento (Boleto Bancário)
	 
 	 	 
 	
	

Pagamento via boleto bancário em anexo.

Caso não consiga visualizar o boleto em anexo ao email segue o número do código de barras para copiar e colar:

<ID>

 
	 
 		 
 

 	


Clientes Locaweb <ANO> PROMO <ID> anos de hospedagem
	 
 	 	 
 	
	

Promoção para clientes Locaweb <ANO> somente em <MÊS>,

mude seu plano de hospedagem de site de anual para <ID> anos por <VALOR>.
Desconto de <DESCONTO> basta efetuar o pagamento pelo boleto em anexo <ID> anos.

Caso não consiga visualizar o boleto em anexo ao email segue o número do código de barras para copiar e colar

<ID>

Obs.: Seu plano mudará automaticamente após o pagamento.
	 
 
 	


Ficou com alguma dúvida? Consulte a nossa Wiki.

Até logo!

<REMETENTE>",1
751,"


<SAUDAÇÃO>,

O fim do ano esta chegando e com ele segue nosso calendário de folgas.

<ID>

Não deixe de perguntar caso tenha alguma duvida.

Att. <REMETENTE>",1
752,"


Evite o bloqueio do seu serviço.
Informamos que o pagamento da sua fatura ainda não consta no nosso sistema. Se o seu sinal já está bloqueado, realize o pagamento desta fatura com os dados abaixo e seu sinal será reabilitado em até 24h.
 
 

    Data de vencimento: <DATA>
    Valor: <VALOR>
    Código de barras: <ID>
 


Para efetuar o pagamento desta fatura em caixas eletrônicos, Internet ou pelo atendimento telefônico do seu banco utilize o código de barras acima. Se o seu pagamento já foi efetuado, por favor, desconsidere este comunicado.",1
753,"


Pontos Livelo Bradesco

Atenção!

Sua conta possui <PONTOS> pontos!


Existem pontos acumulados, com vencimento no dia <DATA>. Nao perca seus pontos!

Voce pode estar trocando por produtos que estao em nossa lista shop ou retorno em CASHBACK diretamente em sua conta bradesco.
Pontos acumulados(<PONTOS>): <LINK>
 

Agradecemos a sua cooperação - Plano de pontos bradesco.",1
754,"


 Lembrete
 
Olá <E-MAIL>,

O pedido foi confirmado como recebido. Você pode ver os detalhes da ordem abaixo.

Ver detalhes do pedido 

Desde já agradecemos sua atenção.

Boas festas!! <IMAGENS> Atenciosamente,",1
755,"


Olá <NOME>, tudo bem? espero que sim.. Sei que é ruim começar uma conversa desta maneira, mas leia com atenção explicação dos fatos e instruções que devem ser seguidas, não trata-se de um acordo/negociação, é só você cumprir sua parte e tenha a absoluta certeza que farei a minha, pois tudo isto é apenas em troca de uma pequena quantia em <MOEDA LOCAL> !!!

Em meados do mês de <MÊS> (alguns meses atrás) eu invadi todos os seus dispositivos vinculados a sua conta de e-mail, e logo comecei a monitorar todas as suas atividades na Internet.
Bem, vou simplificar de modo que fique claro para você, a sequência dos acontecimentos:
Comprei algumas credenciais (logins e senhas) de contas de e-mails, por meio de hackers (hoje em dia, é bastante simples e barato na Deep Web).
Então, em algumas semanas monitorando seu dados (<E-MAIL>) consegui instalar com sucesso meu vírus ""zero day"" (de dias zero), totalmente indetectável nos Sistemas Operacionais de todos os dispositivos que ultiliza para acessar sua conta de e-mail.
E sim !!! Não foi nada difícil (uma vez que meu software varre automaticamente todos os links e arquivos anexados dos seus e-mails na Caixa de Entrada/Caixa de Saída, fazendo o download de todos os arquivos [salvando-os em meus servidores] e logo em seguida substituindo os arquivos originais [anexos] por uma cópia do mesmo, porém infectada com meu vírus) um método simples, aplicado de maneira eficaz.
Este software concedeu-me acesso a todos os controladores dos seus dispositivos (por exemplo, o seu microfone, câmera de vídeo frontal/traseira e teclado). Então baixei todo o material de dados, fotos, vídeos, documentos e histórico de navegação, localização, etc, direto para os os meus servidores. E mantive meu acesso a todos as suas plataformas de mensagens, redes sociais, e-mails, histórico de conversas e lista de contatos.
O vírus atualiza-se continuamente as assinaturas (por si mesmo), infectando as DLL's do sistema e assim mantém-se indetectável a maioria dos antívirus (como Malwarebytes, Avast, AVG, Norton, Bitdefender, Bitdefender, e todas estas porcarias).

Bom, creio que está altura já entendeu basicamente do que se trata: Seu dinheiro em troca do meu silêncio...
Em meio à todas as informações que obtive hackeando você, observei que pelos sites adultos que você acessa, e imediatamente percebi, que poderia capturar imagens de você sem roupas ou masturbando-se, e após algum tempo consegui o material obsceno hahaha... constrangedor de assistir PQP!
Se tem dúvidas ainda, em alguns clicks posso fazer upload em qualquer site e enviar para os seus contatos, amigos e familiares.
Também não tenho qualquer problema em disponibilizá-los para o público. Acho que não quer que isso aconteça, levando em conta a especificidade dos vídeos que gosta de ver (sabe perfeitamente o que quero dizer).
As coisas ficaram desta forma: Você me paga <VALOR> (<VALOR>, em equivalente a bitcoin, de acordo com a taxa de câmbio no momento da transferência de fundos) e assim que a transferência for concluída, apagarei de imediatamente todo o material vinculado a você.
Depois disso, acabou. Esqueceremos um do outro, prometo desativar e remover todo o software nocivo dos seus aparelhos. Confie em mim, hoje isto é apenas o meu trabalho, eu cumpro a minha palavra.
É um negócio justo e o preço é bastante baixo, tendo em conta todo o tempo e trabalho que tive para capturar seus dados. No caso de não saber como comprar e transferir bitcoins, procure no Google algo como ""Comprar Bitcoins"", irá aparecer corretoras como <CORRETORAS BITCOIN> entre outras (caso ocorra limite de transações em seu cadastro, envie o resto do montante imediatamente no dia seguinte, para o mesmo endereço).
Este é o endereço da minha carteira bitcoin: <ID>
Agora, a partir do momento que você abriu este e-mail, tens um prazo de até <ID> horas (precisamente <ID> dias) para a conclusão do pagamento.

Coisas que não deve fazer:
* Não responda este e-mail (criei este e-mail dentro da sua Caixa de Entrada e gerei o endereço de retorno).
* Não acione a polícia, corretora, e nem conte para seus amigos, até tudo estar resolvido. Se eu descobrir que o fez (como pode ver, não é assim tão difícil, tendo em conta que controlo todos os seus sistemas) – o seu vídeo será imediamente enviado para as redes sociais, e para todos os seus contatos do whatsapp... e para fechar com chave de ouro, irá ser feito o upload para o xvideos e quem sabe você poderá virar uma estrela do TikTok, cadastros criados com seus dados originais, Nome, CPF, RG, Telefone, Email... espetacular não?!
* Não tente encontrar-me, é absolutamente inútil, todas as transações em criptomoedas são anônimas.
* Não tente reinstalar/formatar o Sistema Operacional dos seus dispositivos ou simplesmente ""destruí-los"". Inútil, uma vez que todos os vídeos já foram guardados em servidores remotos, em total segurança =P

Coisas que não precisa preocupar-se:
* Que não poderei identificar a sua transação. - Não se preocupe, vou detecta-la de imediato, assim que completar a transferência uma vez que eu acompanho continuamente todas as suas atividades (o Vírus tem uma função de controlo remoto, algo parecido com o TeamViewer).
Secundáriamente um bot (robô) sincronizado a Blockchain, me avisará que o pagamento foi concluído. por fim deixarei você em paz.

- Acredite em mim, não tenho qualquer razão para criar problemas na sua vida, se eu realmente quisesse isso, já o teria feito, não é nada pessoal... Você não foi minha única vítima.
Resume-se a dinheiro, pois perdi meu emprego a pouco tempo, mas tudo será feito de forma justa... único conselho, mude suas senhas perdiocamente, caso contrário essa será a primeira de muitas.

Atenciosamente.",1
