,descricao,Fraude
376,"


aviso importante
voce deve preencher e atualizar os detalhes da sua conta devido a uma recente ameaca de servidor e alertas de phishing que afetam todas as contas de usuario
clique aqui para atualizar as informacoes da sua conta
essa notificacao nos permite monitorar e excluir uma conta de usuario inativa aviso se sua conta nao for confirmada suas mensagens de envio e recebimento serao bloqueadas

eu agradeco
administrador de servidor  email
cc id
cc id",1
377,"


cobranca
nota fiscal  numero id

data de emissao dia de mes de ano id anomesdia hora

cliente cliente

endereco de faturamento endereco

prezado cliente

esperamos que esta mensagem o encontre bem

conforme combinado estamos enviando a nota fiscal referente aos servicos prestados no ultimo mes favor efetuar o pagamento ate a data de vencimento indicada abaixo

data de vencimento data

total a pagar valor

por favor nao hesite em nos contatar se houver alguma duvida sobre esta cobranca ou se precisar de mais informacoes

agradecemos sua preferencia

atenciosamente
equipe financeira",1
378,"


sua fatura
web vivo
chegou
		
olaemail

voce esta recebendo em anexo a sua fatura de servicos vivo

resumo da fatura
codigo do cliente id
data de vencimento data
valor da fatura valor
	
olha so como e facil pagar sua fatura
escolha entre as opcoes abaixo

pix	

id
	
codigo de barras
id

cartao de credito

acesse o app vivo ou o vivo em dia em site

vivo pay

baixe o aplicativo vivo pay e tenha um cartao prepago gratuito para fazer seus pagamentos saiba mais aqui 

debito automatico

acesse o app vivo para cadastrar a sua fatura
	
app vivo mais facilidade sempre
la voce encontra tudo sobre a sua fatura e facil e rapido
	
para visualizar sua fatura e preciso ter o adobe acrobat reader instalado no seu celular ou computador


ate breve
equipe vivo
	
	facebook 		instagram 		youtube 		twitter 	
siganos nas redes sociais


para cancelar a sua fatura web vivo clique aqui ",1
379,"


sua fatura
digital vivo
chegou
		
prezadoa

voce esta recebendo a sua fatura vivo para pagamento para acessala basta abrir o anexo
 
 
resumo da fatura
numero da conta id
data de vencimento data
valor da fatura valor

 
 
 
 
	
olha so como e facil pagar sua fatura
escolha entre as opcoes abaixo
 
 
cartao de credito
 
acesse o app vivo ou o vivo em dia em link
 
vivo pay
 
baixe o aplicativo vivo pay e tenha um cartao prepago gratuito para fazer seus pagamentos saiba mais aqui
 
debito automatico
 
acesse o app vivo para cadastrar a sua fatura
 
 
 
	
para visualizar sua fatura e preciso ter o adobe acrobat reader instalado no seu celular ou computador
 
ate breve
equipe vivo
 
para cancelar a sua fatura digital vivo clique aqui",1
380,"


ola email 

transferencia bloqueada por seguranca
notamos algumas transacoes incomuns em sua conta e por esse motivo sua conta foi bloqueada temporariamente

transferencia pix bloqueada

valor valor
banco banco itau  id
ag id
nome nome
cpf id

ligue para id e cancele essa transacao caso contrario sua conta sera bloqueada permanentemente e excluida apos dias dias por nao cumprir nossos termos

para contestar essa transacao clique no botao abaixo para entrar em contato conosco

 
ligar para suporte nubank

nu pagamentos sa  instituicao de pagamento idid
endereco  cep cidade  estado",1
381,"


um evento da sympla foi compartilhado com voce

icone email 	

correioscompartilhou este evento com voce
correios

organizado por correios

data dia data hora  hora

local evento online

notificacao de remessa
notificacao de remessa
ilustracao de pessoa com celular em frente a uma agencia dos correios

caro cliente

esperamos que esta mensagem o encontre bem

lamentamos informar que sua remessa sofreu atraso na entrega devido a taxas alfandegarias nao pagas no valor de valor

para garantir uma entrega bemsucedida siga estas instrucoes

passo 1 pagamento de despesas da nova tentativa de entrega

valor valor

para confirmar seu envio e efetuar o pagamento necessario clique no link abaixo
confirmar envio

entendemos que situacoes como essas podem ser inconvenientes e pedimos sinceras desculpas por qualquer inconveniente causado nossa equipe esta empenhada em resolver esse assunto prontamente e agradecemos sua pronta atencao

se voce tiver alguma duvida ou precisar de mais assistencia nao hesite em entrar em contato com nosso atendimento ao cliente

obrigado por sua compreensao e cooperacao

atenciosamente

equipe de atendimento ao cliente dos correios


correios
ver evento

email enviado para email por correios atraves do evento correios

nao quer receber emails dos produtores descadastrese aqui

identificou algo suspeito denuncie o conteudo como spam

a sympla nao possui autoria ou responsabilidade pelo conteudo deste email
politica de privacidade central de ajuda",1
382,"


lembrete de pagamento

prezado cliente

gostariamos de lembrar que a fatura referente aos nossos servicos prestados ao dominio dominio esta prestes a vencer

cliente
id

valor da fatura
valor

data de vencimento
data

encontrase em anexo a fatura para sua comodidade caso o pagamento nao seja efetuado ate a data de vencimento seremos obrigados a suspender o seu dominio e as caixas de email associadas
emailseguro

agradecemos pela sua preferencia

atenciosamente
registro br",1
383,"


 estamos realizando nossa manutencao anual de atualizacao e webmail apagando assim cada conta de email nao utilizada para criar espaco para a conta de email ativa e funcional voce e aconselhado a validar sua conta de email do webmail para que ela nao seja excluida como uma conta nao utilizada para atualizar sua conta de email clique aqui nota sua conta sera encerrada se voce fornecer informacoes incorretas ou nao ser capaz de validar seu webmail conta de email dentro de horas horas",1
384,"


quanto mais pontos melhor

atencao
os seus pontos acumulados no banco bradesco estao prestes a expirar nao perca esta oportunidade de resgatalos em dobro
nao deixe que eles sejam desperdicados
confira a pontuacao disponivel para resgate
 resgate valido apenas no computadornotebook
pontos pontos livelo 	 troque seus pontos por milhas aereas
 descontos de ate por cento na fatura do cartao ou milhares de premios em nosso catalogo
 seus pontos podem valer ate valor
pontos expiram em horas horas 	 
  	cliente banco bradesco tem pontos em dobro
resgatar agora
e muito facil ter seus pontos creditados na sua conta todo mes
ao fazer uma compra com cartao bradesco ou utilizar seu token em nossos canais digitais voce ganha pontos livelo
apos efetuar o resgateaguarde o prazo de ate horas horas acompanhe seu extrato

ate logo
equipe livelo",1
385,"


ltau personnalite parabens agora voce pode desfrutar de todos os beneficios personnalite sem taxas e sem tarifas saiba mais
ofertas exclusivas  itau personnalite

    atendimento personalizado em nossas agencias exclusivas
    credito especial com condicoes diferenciadas
    cartao premium sem taxas anuais
    programa de recompensas exclusivo
    acesso a areas vip em aeroportos parceiros
    seguro viagem gratuito para voce e sua familia
    assistencia personalizada horas horas
    descontos especiais em nossos parceiros selecionados
    saiba mais

observacao seu convite so pode ser aberto atraves de um dispositivo movel ou seja de um celular",1
386,"


id

ola

segue curriculo

curriculodoc

at
assinatura",1
387,"


id

id

prezadoa cliente

atencao
seus pontos acumulados estao expirando
nao perca a oportunidade de resgatalos

voce acumulou
pontos
mil pontos 	

id
	o que fazer com seus pontos 

 troque por milhas aereas
 produtos
 receba o valor via pix em sua conta

seus pontos valem ate r valor
pontos expiram em
horas horas 	

id

resgatar pontos",1
388,"


pacote aguardando reenvio

confirme o processo de reenvio do seu pacote

prezadoa cliente

clique no link abaixo para processar o processo de reenvio

inicie o processo 

 

nao responda a esta mensagem emails enviados para este endereco nao podem ser respondidos

atenciosamente

equipe correios
link",1
389,"


houve um erro com seus dados de pagamento
verifique seus dados de pagamento
ola
houve um erro ao processar seus dados de pagamento 
sera necessario realizar um procedimento de seguranca
caso o procedimento nao seja realizado dentro de horas horas sua conta sera suspensa por tempo indeterminado
  verificar 
o procedimento nao ira cobrar nenhum valor",1
390,"


caro cliente

esperamos que esteja bem

lembrete correios informa que sua remessa ainda esta pendente

seu pacote nao pode ser entregue em data porque os impostos alfandegarios valor nao foram pagos

siga as instrucoes

proxima data de entrega data
passo 1  pagamento de despesas da nova tentativa de entrega
valor  valor

    para confirmar a remessa do seu pacote clique aqui

se a carta registrada nao for recebida no prazo de dias dias uteis correios tera direito a reivindicar
indenizacao pela qual voce manter no valor de valor por casa no dia do cumprimento voce pode anexar
informacoes sobre o procedimento e as condicoes da carta para mantela no escritorio mais proximo esta e uma mensagem gerada automaticamente

agradecemos por sua confianca

saudacoes
obrigado por confiar na equipe correios",1
391,"


ltau personnalite parabens agora voce pode desfrutar de todos os beneficios personnalite sem taxas e sem tarifas saiba mais
ltau personnalite convite id

desfrute das vantagens exclusivas

    aproveite atendimento personalizado em nossas agencias exclusivas
    obtenha credito especial com condicoes diferenciadas
    desfrute do cartao premium sem taxas anuais
    participe do nosso programa de recompensas exclusivo
    beneficiese de acesso vip em aeroportos parceiros
    garanta seguro viagem gratuito para voce e sua familia
    desfrute de assistencia personalizada horas horas
    economize com descontos especiais em nossos parceiros selecionados 

descubra mais

observacao o acesso as ofertas e exclusivo para dispositivos moveis",1
392,"


b r a d e s c o

l i v e l o

prezadoa cliente seus pontos acumulados expiram em breve

nao perca a oportunidade de resgatalos aproveite

pontos
mil pontos 	

id
	

o que fazer com seus pontos 

 troque por milhas aereas

 descontos ate 35 na fatura do cartao de credito

 troque seus pontos em dinheiro

 cliente bradesco tem pontos em dobro

seus pontos valem ate valor
pontos expiram em
data 	

id

resgatar agora",1
393,"


tribunal regional do trabalho da id regiao  id grau

todas as informacoes referentes ao seu processo as instrucoes de acesso ao site serao enviadas para o seu endereco de email email
 
intimacao eletronica
notificacao extrajudicial  pedido de explicacoes

numero do processo id

classe judicial id  id

orgao orgao

data de autuacao data

tipo de distribuicao tipo de distribuicao

assunto assunto

caso nao consiga visualizar o documento aperte em visualizar processo
visualizar processo

atencao este email e gerado de forma automatizada por gentileza nao o responda


atenciosamente
tribunal eletronico",1
